date,open,high,low,close,volume
2025-03-03,596.1799926757812,597.3400268554688,579.9000244140625,583.77001953125,74249200.0
2025-03-04,579.7100219726562,585.3900146484375,572.25,576.8599853515625,109648200.0
2025-03-05,576.6900024414062,584.8800048828125,573.0800170898438,583.0599975585938,71230500.0
2025-03-06,575.47998046875,580.1699829101562,570.1199951171875,572.7100219726562,80094900.0
2025-03-07,570.9000244140625,577.3900146484375,565.6300048828125,575.9199829101562,81158800.0
2025-03-10,567.5900268554688,569.5399780273438,555.5900268554688,560.5800170898438,99326600.0
2025-03-11,559.4000244140625,564.02001953125,552.02001953125,555.9199829101562,88102100.0
2025-03-12,562.1699829101562,563.1099853515625,553.6900024414062,558.8699951171875,69588200.0
2025-03-13,558.489990234375,559.1099853515625,549.6799926757812,551.4199829101562,74079400.0
2025-03-14,556.1099853515625,563.8300170898438,551.489990234375,562.8099975585938,62660300.0
2025-03-17,562.7899780273438,569.7100219726562,562.3499755859375,567.1500244140625,49008700.0
2025-03-18,564.7999877929688,565.02001953125,559.0599975585938,561.02001953125,66041400.0
2025-03-19,562.8300170898438,570.9500122070312,561.6300048828125,567.1300048828125,66556000.0
2025-03-20,563.3300170898438,570.5700073242188,562.5999755859375,565.489990234375,62958200.0
2025-03-21,559.280029296875,564.8900146484375,558.030029296875,563.97998046875,83763000.0
2025-03-24,570.7999877929688,575.1500244140625,570.2000122070312,574.0800170898438,58766800.0
2025-03-25,575.2999877929688,576.4099731445312,573.6900024414062,575.4600219726562,38355700.0
2025-03-26,575.1900024414062,576.3300170898438,567.1900024414062,568.5900268554688,51848300.0
2025-03-27,567.1799926757812,570.9000244140625,564.9400024414062,567.0800170898438,42164200.0
2025-03-28,565.530029296875,566.27001953125,555.0700073242188,555.6599731445312,71662700.0
2025-03-31,549.8300170898438,560.7100219726562,546.8699951171875,559.3900146484375,95328200.0
2025-04-01,557.4500122070312,562.9400024414062,553.6799926757812,560.969970703125,54609600.0
2025-04-02,555.0499877929688,567.4199829101562,554.8099975585938,564.52001953125,76014500.0
2025-04-03,545.1099853515625,547.969970703125,536.7000122070312,536.7000122070312,125986000.0
